336,1111.86,1187.37
337,1112.86,1187.5
338,1113.85,1187.63
339,1114.84,1187.76
340,1115.83,1187.88
341,1116.82,1188
342,1117.82,1188.12
343,1118.81,1188.23
344,1119.8,1188.35
345,1120.8,1188.46
346,1121.79,1188.57
347,1122.79,1188.67
348,1123.78,1188.78
349,1124.78,1188.88
350,1125.77,1188.98
351,1126.77,1189.08
352,1127.76,1189.18
353,1128.76,1189.27
354,1129.75,1189.37
355,1130.75,1189.46
356,1131.74,1189.55
357,1132.74,1189.64
358,1133.74,1189.73
359,1134.73,1189.82
360,1135.73,1189.91
361,1136.72,1189.99
362,1137.72,1190.08
363,1138.72,1190.16
364,1139.71,1190.24
365,1140.71,1190.32
366,1141.71,1190.4
367,1142.7,1190.47
368,1143.7,1190.55
369,1144.7,1190.63
370,1145.7,1190.7
371,1146.69,1190.77
372,1147.69,1190.84
373,1148.69,1190.91
374,1149.69,1190.98
375,1150.68,1191.05
376,1151.68,1191.11
377,1152.68,1191.18
378,1153.68,1191.24
379,1154.68,1191.3
380,1155.68,1191.36
381,1156.67,1191.42
382,1157.67,1191.48
383,1158.67,1191.54
384,1159.67,1191.6
385,1160.67,1191.65
386,1161.67,1191.7
387,1162.66,1191.76
388,1163.66,1191.81
389,1164.66,1191.86
390,1165.66,1191.91
391,1166.66,1191.96
392,1167.66,1192.01
393,1168.66,1192.05
394,1169.66,1192.1
395,1170.66,1192.15
396,1171.65,1192.19
397,1172.65,1192.24
398,1173.65,1192.28
399,1174.65,1192.33
400,1175.65,1192.37
401,1176.65,1192.42
402,1177.65,1192.46
403,1178.65,1192.51
404,1179.65,1192.55
405,1180.65,1192.59
406,1181.64,1192.64
407,1182.64,1192.68
408,1183.64,1192.73
409,1184.64,1192.77
410,1185.64,1192.81
411,1186.64,1192.86
412,1187.64,1192.9
413,1188.64,1192.95
414,1189.64,1192.99
415,1190.63,1193.04
416,1191.63,1193.09
417,1192.63,1193.13
418,1193.63,1193.18
419,1194.63,1193.22
420,1195.63,1193.27
421,1196.63,1193.32
422,1197.63,1193.36
423,1198.62,1193.41
424,1199.62,1193.46
425,1200.62,1193.5
426,1201.62,1193.55
427,1202.62,1193.6
428,1203.62,1193.65
429,1204.62,1193.69
430,1205.62,1193.74
431,1206.62,1193.79
432,1207.62,1193.84
433,1208.62,1193.89
434,1209.61,1193.93
435,1210.61,1193.98
436,1211.61,1194.03
437,1212.61,1194.08
438,1213.61,1194.13
439,1214.61,1194.17
440,1215.61,1194.22
441,1216.61,1194.26
442,1217.61,1194.31
443,1218.61,1194.35
444,1219.61,1194.39
445,1220.61,1194.43
446,1221.61,1194.47
447,1222.61,1194.51
448,1223.61,1194.55
449,1224.61,1194.58
450,1225.61,1194.61
451,1226.6,1194.64
452,1227.6,1194.67
453,1228.6,1194.7
454,1229.6,1194.72
455,1230.6,1194.74
456,1231.6,1194.76
457,1232.6,1194.77
458,1233.6,1194.78
459,1234.6,1194.79
460,1235.6,1194.79
461,1236.6,1194.79
462,1237.6,1194.79
463,1238.6,1194.79
464,1239.6,1194.78
465,1240.6,1194.77
466,1241.6,1194.75
467,1242.6,1194.73
468,1243.6,1194.71
469,1244.59,1194.69
470,1245.59,1194.67
471,1246.59,1194.64
472,1247.59,1194.61
473,1248.59,1194.58
474,1249.59,1194.55
475,1250.59,1194.51
476,1251.59,1194.48
477,1252.59,1194.44
478,1253.59,1194.4
479,1254.59,1194.36
480,1255.59,1194.32
481,1256.59,1194.28
482,1257.59,1194.24
483,1258.59,1194.2
484,1259.59,1194.15
485,1260.59,1194.11
486,1261.58,1194.06
487,1262.58,1194.02
488,1263.58,1193.98
489,1264.58,1193.93
490,1265.58,1193.89
491,1266.58,1193.85
492,1267.58,1193.81
493,1268.58,1193.76
494,1269.58,1193.72
495,1270.58,1193.68
496,1271.58,1193.64
497,1272.58,1193.61
498,1273.58,1193.57
499,1274.58,1193.54
